output-code-17.txt vs output-code-83.txt: 2196/16856;Percent similarity is 13.028001898433791
output-code-17.txt vs output-code-84.txt: 1418/10682;Percent similarity is 13.27466766523123
output-code-17.txt vs output-code-85.txt: 1317/9898;Percent similarity is 13.305718326934734
output-code-17.txt vs output-code-86.txt: 684/5194;Percent similarity is 13.169041201386214
output-code-17.txt vs output-code-87.txt: 1168/8820;Percent similarity is 13.242630385487528
output-code-17.txt vs output-code-88.txt: 1593/12054;Percent similarity is 13.21553011448482
output-code-17.txt vs output-code-89.txt: 2171/16660;Percent similarity is 13.031212484993999
output-code-17.txt vs output-code-90.txt: 2429/18816;Percent similarity is 12.909226190476192
output-code-17.txt vs output-code-91.txt: 1106/8330;Percent similarity is 13.277310924369749
output-code-17.txt vs output-code-92.txt: 2981/23226;Percent similarity is 12.834754154826488
output-code-17.txt vs output-code-93.txt: 1528/11564;Percent similarity is 13.21342096160498
output-code-17.txt vs output-code-94.txt: 1445/10878;Percent similarity is 13.283691855120427
output-code-17.txt vs output-code-95.txt: 2096/16170;Percent similarity is 12.962275819418675
output-code-17.txt vs output-code-96.txt: 1307/9800;Percent similarity is 13.336734693877549
output-code-17.txt vs output-code-97.txt: 1239/9310;Percent similarity is 13.30827067669173
output-code-17.txt vs output-code-98.txt: 959/7252;Percent similarity is 13.223938223938225
output-code-18.txt vs output-code-19.txt: 1100/8442;Percent similarity is 13.030087656953329
output-code-18.txt vs output-code-20.txt: 2154/16254;Percent similarity is 13.252122554448137
output-code-18.txt vs output-code-21.txt: 1370/10458;Percent similarity is 13.100019124115509
output-code-18.txt vs output-code-22.txt: 2504/19278;Percent similarity is 12.988899263409067
output-code-18.txt vs output-code-23.txt: 2843/21924;Percent similarity is 12.967524174420724
output-code-18.txt vs output-code-24.txt: 1847/13986;Percent similarity is 13.206063206063206
output-code-18.txt vs output-code-25.txt: 1230/9450;Percent similarity is 13.015873015873018
output-code-18.txt vs output-code-26.txt: 636/4914;Percent similarity is 12.942612942612945
output-code-18.txt vs output-code-27.txt: 1331/10206;Percent similarity is 13.041348226533412
output-code-18.txt vs output-code-28.txt: 2380/18144;Percent similarity is 13.117283950617283
output-code-18.txt vs output-code-29.txt: 1706/12978;Percent similarity is 13.145322854060717
output-code-18.txt vs output-code-31.txt: 932/7182;Percent similarity is 12.976886661097186
output-code-18.txt vs output-code-32.txt: 1922/14616;Percent similarity is 13.149972632731252
output-code-18.txt vs output-code-33.txt: 1031/7938;Percent similarity is 12.988158226253466
output-code-18.txt vs output-code-34.txt: 2019/15246;Percent similarity is 13.242817788272335
output-code-18.txt vs output-code-35.txt: 2810/21672;Percent similarity is 12.966039128829825
output-code-18.txt vs output-code-36.txt: 683/5292;Percent similarity is 12.906273620559336
output-code-18.txt vs output-code-37.txt: 1988/14994;Percent similarity is 13.258636788048554
output-code-18.txt vs output-code-40.txt: 2852/22050;Percent similarity is 12.934240362811792
output-code-18.txt vs output-code-41.txt: 2380/18144;Percent similarity is 13.117283950617283
output-code-18.txt vs output-code-42.txt: 2894/22428;Percent similarity is 12.903513465311217
output-code-18.txt vs output-code-43.txt: 2369/18018;Percent similarity is 13.147963147963148
output-code-18.txt vs output-code-44.txt: 2393/18270;Percent similarity is 13.097974822112754
output-code-18.txt vs output-code-45.txt: 1294/9954;Percent similarity is 12.999799075748442
output-code-18.txt vs output-code-46.txt: 1281/9828;Percent similarity is 13.034188034188036
output-code-18.txt vs output-code-48.txt: 1727/13104;Percent similarity is 13.17918192918193
output-code-18.txt vs output-code-49.txt: 1178/9072;Percent similarity is 12.985008818342154
output-code-18.txt vs output-code-50.txt: 1571/11970;Percent similarity is 13.124477861319967
output-code-18.txt vs output-code-51.txt: 411/3402;Percent similarity is 12.081128747795415
output-code-18.txt vs output-code-52.txt: 1294/9954;Percent similarity is 12.999799075748442
output-code-18.txt vs output-code-53.txt: 1746/13230;Percent similarity is 13.197278911564625
output-code-18.txt vs output-code-54.txt: 1634/12474;Percent similarity is 13.099246432579767
output-code-18.txt vs output-code-55.txt: 1540/11718;Percent similarity is 13.142174432497015
output-code-18.txt vs output-code-56.txt: 668/5166;Percent similarity is 12.930700735578785
output-code-18.txt vs output-code-57.txt: 2159/16254;Percent similarity is 13.282884213116771
output-code-18.txt vs output-code-58.txt: 1332/10206;Percent similarity is 13.051146384479717
output-code-18.txt vs output-code-60.txt: 912/6930;Percent similarity is 13.16017316017316
output-code-18.txt vs output-code-62.txt: 1689/12852;Percent similarity is 13.141923436041084
output-code-18.txt vs output-code-63.txt: 1536/11718;Percent similarity is 13.108038914490528
output-code-18.txt vs output-code-64.txt: 1161/8946;Percent similarity is 12.977867203219315
output-code-18.txt vs output-code-65.txt: 1758/13356;Percent similarity is 13.162623539982029
output-code-18.txt vs output-code-67.txt: 2855/22050;Percent similarity is 12.947845804988662
output-code-18.txt vs output-code-68.txt: 5377/42588;Percent similarity is 12.625622241006857
output-code-18.txt vs output-code-69.txt: 132/1134;Percent similarity is 11.64021164021164
output-code-18.txt vs output-code-70.txt: 1898/14364;Percent similarity is 13.213589529379002
output-code-18.txt vs output-code-71.txt: 1669/12726;Percent similarity is 13.114882916863117
output-code-18.txt vs output-code-72.txt: 788/6048;Percent similarity is 13.029100529100528
output-code-18.txt vs output-code-73.txt: 2638/20412;Percent similarity is 12.923770331177739
output-code-18.txt vs output-code-74.txt: 1537/11718;Percent similarity is 13.116572793992148
output-code-18.txt vs output-code-75.txt: 1828/13860;Percent similarity is 13.18903318903319
output-code-18.txt vs output-code-76.txt: 575/4536;Percent similarity is 12.67636684303351
output-code-18.txt vs output-code-77.txt: 636/4914;Percent similarity is 12.942612942612945
output-code-18.txt vs output-code-78.txt: 1413/10836;Percent similarity is 13.039867109634551
output-code-18.txt vs output-code-79.txt: 2017/15246;Percent similarity is 13.229699593335956
output-code-18.txt vs output-code-80.txt: 2061/15624;Percent similarity is 13.191244239631336
output-code-18.txt vs output-code-82.txt: 1278/9828;Percent similarity is 13.003663003663005
output-code-18.txt vs output-code-83.txt: 2806/21672;Percent similarity is 12.947582133628647
output-code-18.txt vs output-code-84.txt: 1809/13734;Percent similarity is 13.171690694626475
output-code-18.txt vs output-code-85.txt: 1669/12726;Percent similarity is 13.114882916863117
output-code-18.txt vs output-code-86.txt: 873/6678;Percent similarity is 13.07277628032345
output-code-18.txt vs output-code-87.txt: 1479/11340;Percent similarity is 13.042328042328041
output-code-18.txt vs output-code-88.txt: 2043/15498;Percent similarity is 13.182346109175377
output-code-18.txt vs output-code-89.txt: 2782/21420;Percent similarity is 12.987861811391225
output-code-18.txt vs output-code-90.txt: 3100/24192;Percent similarity is 12.814153439153438
output-code-18.txt vs output-code-91.txt: 1396/10710;Percent similarity is 13.034547152194213
output-code-18.txt vs output-code-92.txt: 3832/29862;Percent similarity is 12.832362199450806
output-code-18.txt vs output-code-93.txt: 1963/14868;Percent similarity is 13.202851762173795
output-code-18.txt vs output-code-94.txt: 1848/13986;Percent similarity is 13.213213213213212
output-code-18.txt vs output-code-95.txt: 2688/20790;Percent similarity is 12.929292929292929
output-code-18.txt vs output-code-96.txt: 1651/12600;Percent similarity is 13.103174603174603
output-code-18.txt vs output-code-97.txt: 1572/11970;Percent similarity is 13.132832080200501
output-code-18.txt vs output-code-98.txt: 1210/9324;Percent similarity is 12.977262977262976
output-code-19.txt vs output-code-20.txt: 1138/8643;Percent similarity is 13.166724516950131
output-code-19.txt vs output-code-21.txt: 749/5561;Percent similarity is 13.468800575436074
output-code-19.txt vs output-code-22.txt: 1316/10251;Percent similarity is 12.837771924690275
output-code-19.txt vs output-code-23.txt: 1501/11658;Percent similarity is 12.875278778521187
output-code-19.txt vs output-code-24.txt: 975/7437;Percent similarity is 13.110125050423557
output-code-19.txt vs output-code-25.txt: 678/5025;Percent similarity is 13.492537313432837
output-code-19.txt vs output-code-26.txt: 345/2613;Percent similarity is 13.203214695752008
output-code-19.txt vs output-code-27.txt: 732/5427;Percent similarity is 13.488114980652293
output-code-19.txt vs output-code-28.txt: 1259/9648;Percent similarity is 13.049336650082918
output-code-19.txt vs output-code-29.txt: 910/6901;Percent similarity is 13.186494710911461
output-code-19.txt vs output-code-31.txt: 514/3819;Percent similarity is 13.459020686043466
output-code-19.txt vs output-code-32.txt: 1014/7772;Percent similarity is 13.046834791559444
output-code-19.txt vs output-code-33.txt: 568/4221;Percent similarity is 13.45652688936271
output-code-19.txt vs output-code-34.txt: 1065/8107;Percent similarity is 13.13679536203281
output-code-19.txt vs output-code-35.txt: 1491/11524;Percent similarity is 12.938215897257896
output-code-19.txt vs output-code-36.txt: 372/2814;Percent similarity is 13.219616204690832
output-code-19.txt vs output-code-37.txt: 1047/7973;Percent similarity is 13.13181989213596
output-code-19.txt vs output-code-40.txt: 1509/11725;Percent similarity is 12.86993603411514
output-code-19.txt vs output-code-41.txt: 1264/9648;Percent similarity is 13.101160862354892
output-code-19.txt vs output-code-42.txt: 1529/11926;Percent similarity is 12.820727821566324
output-code-19.txt vs output-code-43.txt: 1257/9581;Percent similarity is 13.119716104790733
output-code-19.txt vs output-code-44.txt: 1264/9715;Percent similarity is 13.01080802882141
output-code-19.txt vs output-code-45.txt: 718/5293;Percent similarity is 13.565085962592102
output-code-19.txt vs output-code-46.txt: 708/5226;Percent similarity is 13.54764638346728
output-code-19.txt vs output-code-48.txt: 925/6968;Percent similarity is 13.274971297359356
output-code-19.txt vs output-code-49.txt: 650/4824;Percent similarity is 13.4742951907131
output-code-19.txt vs output-code-50.txt: 840/6365;Percent similarity is 13.197172034564023
output-code-19.txt vs output-code-51.txt: 229/1809;Percent similarity is 12.65892758430072
output-code-19.txt vs output-code-52.txt: 716/5293;Percent similarity is 13.527300207821652
output-code-19.txt vs output-code-53.txt: 932/7035;Percent similarity is 13.248045486851456
output-code-19.txt vs output-code-54.txt: 875/6633;Percent similarity is 13.191617669229611
output-code-19.txt vs output-code-55.txt: 825/6231;Percent similarity is 13.240250361097738
output-code-19.txt vs output-code-56.txt: 368/2747;Percent similarity is 13.396432471787403
output-code-19.txt vs output-code-57.txt: 1135/8643;Percent similarity is 13.1320143468703
output-code-19.txt vs output-code-58.txt: 730/5427;Percent similarity is 13.451262207481113
output-code-19.txt vs output-code-60.txt: 505/3685;Percent similarity is 13.704206241519673
output-code-19.txt vs output-code-62.txt: 898/6834;Percent similarity is 13.140181445712612
output-code-19.txt vs output-code-63.txt: 827/6231;Percent similarity is 13.272347937730702
output-code-19.txt vs output-code-64.txt: 642/4757;Percent similarity is 13.495900777801134
output-code-19.txt vs output-code-65.txt: 937/7102;Percent similarity is 13.193466629118559
output-code-19.txt vs output-code-67.txt: 1504/11725;Percent similarity is 12.8272921108742
output-code-19.txt vs output-code-68.txt: 2858/22646;Percent similarity is 12.620330301156937
output-code-19.txt vs output-code-69.txt: 63/603;Percent similarity is 10.44776119402985
output-code-19.txt vs output-code-70.txt: 1001/7638;Percent similarity is 13.105525006546218
output-code-19.txt vs output-code-71.txt: 894/6767;Percent similarity is 13.211171863455002
output-code-19.txt vs output-code-72.txt: 423/3216;Percent similarity is 13.152985074626866
output-code-19.txt vs output-code-73.txt: 1394/10854;Percent similarity is 12.843191450156624
output-code-19.txt vs output-code-74.txt: 825/6231;Percent similarity is 13.240250361097738
output-code-19.txt vs output-code-75.txt: 970/7370;Percent similarity is 13.161465400271371
output-code-19.txt vs output-code-76.txt: 317/2412;Percent similarity is 13.142620232172472
output-code-19.txt vs output-code-77.txt: 344/2613;Percent similarity is 13.164944508228091
output-code-19.txt vs output-code-78.txt: 766/5762;Percent similarity is 13.29399514057619
output-code-19.txt vs output-code-79.txt: 1064/8107;Percent similarity is 13.124460342913533
output-code-19.txt vs output-code-80.txt: 1087/8308;Percent similarity is 13.083774675012036
output-code-19.txt vs output-code-82.txt: 708/5226;Percent similarity is 13.54764638346728
output-code-19.txt vs output-code-83.txt: 1486/11524;Percent similarity is 12.894828184658106
output-code-19.txt vs output-code-84.txt: 962/7303;Percent similarity is 13.17266876626044
output-code-19.txt vs output-code-85.txt: 891/6767;Percent similarity is 13.1668390719669
output-code-19.txt vs output-code-86.txt: 472/3551;Percent similarity is 13.292030413967895
output-code-19.txt vs output-code-87.txt: 800/6030;Percent similarity is 13.266998341625207
output-code-19.txt vs output-code-88.txt: 1077/8241;Percent similarity is 13.068802329814345
output-code-19.txt vs output-code-89.txt: 1471/11390;Percent similarity is 12.914837576821773
output-code-19.txt vs output-code-90.txt: 1636/12864;Percent similarity is 12.71766169154229
output-code-19.txt vs output-code-91.txt: 765/5695;Percent similarity is 13.432835820895523
output-code-19.txt vs output-code-92.txt: 2028/15879;Percent similarity is 12.77158511241262
output-code-19.txt vs output-code-93.txt: 1032/7906;Percent similarity is 13.053377181887175
output-code-19.txt vs output-code-94.txt: 976/7437;Percent similarity is 13.123571332526557
output-code-19.txt vs output-code-95.txt: 1420/11055;Percent similarity is 12.84486657620986
output-code-19.txt vs output-code-96.txt: 885/6700;Percent similarity is 13.208955223880597
output-code-19.txt vs output-code-97.txt: 844/6365;Percent similarity is 13.260015710919088
output-code-19.txt vs output-code-98.txt: 667/4958;Percent similarity is 13.45300524405002
output-code-20.txt vs output-code-21.txt: 1411/10707;Percent similarity is 13.178294573643413
output-code-20.txt vs output-code-22.txt: 2573/19737;Percent similarity is 13.036429041900998
output-code-20.txt vs output-code-23.txt: 2918/22446;Percent similarity is 13.000089102735455
output-code-20.txt vs output-code-24.txt: 1899/14319;Percent similarity is 13.262099308610937
output-code-20.txt vs output-code-25.txt: 1272/9675;Percent similarity is 13.147286821705425
output-code-20.txt vs output-code-26.txt: 659/5031;Percent similarity is 13.098787517392168
output-code-20.txt vs output-code-27.txt: 1376/10449;Percent similarity is 13.168724279835391
output-code-20.txt vs output-code-28.txt: 2450/18576;Percent similarity is 13.189061154177434
output-code-20.txt vs output-code-29.txt: 1755/13287;Percent similarity is 13.208399187175434
output-code-20.txt vs output-code-31.txt: 962/7353;Percent similarity is 13.083095335237319
output-code-20.txt vs output-code-32.txt: 1976/14964;Percent similarity is 13.205025394279604
output-code-20.txt vs output-code-33.txt: 1063/8127;Percent similarity is 13.079857265903778
output-code-20.txt vs output-code-34.txt: 2075/15609;Percent similarity is 13.293612659363188
output-code-20.txt vs output-code-35.txt: 2881/22188;Percent similarity is 12.984496124031008
output-code-20.txt vs output-code-36.txt: 706/5418;Percent similarity is 13.03063861203396
output-code-20.txt vs output-code-37.txt: 2042/15351;Percent similarity is 13.302065012051331
output-code-20.txt vs output-code-40.txt: 2933/22575;Percent similarity is 12.992248062015504
output-code-20.txt vs output-code-41.txt: 2450/18576;Percent similarity is 13.189061154177434
output-code-20.txt vs output-code-42.txt: 2973/22962;Percent similarity is 12.94747844264437
output-code-20.txt vs output-code-43.txt: 2433/18447;Percent similarity is 13.189136444950398
output-code-20.txt vs output-code-44.txt: 2462/18705;Percent similarity is 13.162256081261695
output-code-20.txt vs output-code-45.txt: 1338/10191;Percent similarity is 13.129231675007361
output-code-20.txt vs output-code-46.txt: 1324/10062;Percent similarity is 13.1584178095806
output-code-20.txt vs output-code-48.txt: 1779/13416;Percent similarity is 13.260286225402504
output-code-20.txt vs output-code-49.txt: 1217/9288;Percent similarity is 13.102928509905254
output-code-20.txt vs output-code-50.txt: 1619/12255;Percent similarity is 13.210934312525499
output-code-20.txt vs output-code-51.txt: 424/3483;Percent similarity is 12.173413723801321
output-code-20.txt vs output-code-52.txt: 1339/10191;Percent similarity is 13.13904425473457
output-code-20.txt vs output-code-53.txt: 1794/13545;Percent similarity is 13.244739756367663
output-code-20.txt vs output-code-54.txt: 1684/12771;Percent similarity is 13.18612481403179
output-code-20.txt vs output-code-55.txt: 1582/11997;Percent similarity is 13.186629990831042
output-code-20.txt vs output-code-56.txt: 692/5289;Percent similarity is 13.08375874456419
output-code-20.txt vs output-code-57.txt: 2213/16641;Percent similarity is 13.298479658674358
output-code-20.txt vs output-code-58.txt: 1375/10449;Percent similarity is 13.159153986027372
output-code-20.txt vs output-code-60.txt: 941/7095;Percent similarity is 13.262861169837914
output-code-20.txt vs output-code-62.txt: 1739/13158;Percent similarity is 13.216294269645843
output-code-20.txt vs output-code-63.txt: 1581/11997;Percent similarity is 13.178294573643413
output-code-20.txt vs output-code-64.txt: 1199/9159;Percent similarity is 13.09094879353641
output-code-20.txt vs output-code-65.txt: 1809/13674;Percent similarity is 13.229486616937253
output-code-20.txt vs output-code-67.txt: 2930/22575;Percent similarity is 12.978959025470655
output-code-20.txt vs output-code-68.txt: 5512/43602;Percent similarity is 12.641621943947525
output-code-20.txt vs output-code-69.txt: 135/1161;Percent similarity is 11.627906976744185
output-code-20.txt vs output-code-70.txt: 1948/14706;Percent similarity is 13.246294029647762
output-code-20.txt vs output-code-71.txt: 1717/13029;Percent similarity is 13.178294573643413
output-code-20.txt vs output-code-72.txt: 812/6192;Percent similarity is 13.113695090439276
output-code-20.txt vs output-code-73.txt: 2705/20898;Percent similarity is 12.943822375346922
output-code-20.txt vs output-code-74.txt: 1581/11997;Percent similarity is 13.178294573643413
output-code-20.txt vs output-code-75.txt: 1885/14190;Percent similarity is 13.28400281888654
output-code-20.txt vs output-code-76.txt: 597/4644;Percent similarity is 12.855297157622738
output-code-20.txt vs output-code-77.txt: 659/5031;Percent similarity is 13.098787517392168
output-code-20.txt vs output-code-78.txt: 1459/11094;Percent similarity is 13.151252929511447
output-code-20.txt vs output-code-79.txt: 2075/15609;Percent similarity is 13.293612659363188
output-code-20.txt vs output-code-80.txt: 2118/15996;Percent similarity is 13.240810202550637
output-code-20.txt vs output-code-82.txt: 1323/10062;Percent similarity is 13.148479427549194
output-code-20.txt vs output-code-83.txt: 2885/22188;Percent similarity is 13.00252388678565
output-code-20.txt vs output-code-84.txt: 1865/14061;Percent similarity is 13.263637010169974
output-code-20.txt vs output-code-85.txt: 1717/13029;Percent similarity is 13.178294573643413
output-code-20.txt vs output-code-86.txt: 899/6837;Percent similarity is 13.1490419774755
output-code-20.txt vs output-code-87.txt: 1524/11610;Percent similarity is 13.126614987080105
output-code-20.txt vs output-code-88.txt: 2104/15867;Percent similarity is 13.26022562551207
output-code-20.txt vs output-code-89.txt: 2853/21930;Percent similarity is 13.009575923392614
output-code-20.txt vs output-code-90.txt: 3183/24768;Percent similarity is 12.85125968992248
output-code-20.txt vs output-code-91.txt: 1442/10965;Percent similarity is 13.15093479252166
output-code-20.txt vs output-code-92.txt: 3926/30573;Percent similarity is 12.841396003009192
output-code-20.txt vs output-code-93.txt: 2021/15222;Percent similarity is 13.27683615819209
output-code-20.txt vs output-code-94.txt: 1902/14319;Percent similarity is 13.28305049235282
output-code-20.txt vs output-code-95.txt: 2765/21285;Percent similarity is 12.99036880432229
output-code-20.txt vs output-code-96.txt: 1701/12900;Percent similarity is 13.186046511627907
output-code-20.txt vs output-code-97.txt: 1619/12255;Percent similarity is 13.210934312525499
output-code-20.txt vs output-code-98.txt: 1252/9546;Percent similarity is 13.115441022417768
output-code-21.txt vs output-code-22.txt: 1645/12699;Percent similarity is 12.953775887865184
output-code-21.txt vs output-code-23.txt: 1864/14442;Percent similarity is 12.906799612242073
output-code-21.txt vs output-code-24.txt: 1214/9213;Percent similarity is 13.177032454140889
output-code-21.txt vs output-code-25.txt: 841/6225;Percent similarity is 13.51004016064257
output-code-21.txt vs output-code-26.txt: 434/3237;Percent similarity is 13.407476058078469
output-code-21.txt vs output-code-27.txt: 905/6723;Percent similarity is 13.46125241707571
output-code-21.txt vs output-code-28.txt: 1572/11952;Percent similarity is 13.152610441767068
output-code-21.txt vs output-code-29.txt: 1130/8549;Percent similarity is 13.21792022458767
output-code-21.txt vs output-code-31.txt: 635/4731;Percent similarity is 13.422109490593956
output-code-21.txt vs output-code-32.txt: 1260/9628;Percent similarity is 13.086830078936435
output-code-21.txt vs output-code-33.txt: 703/5229;Percent similarity is 13.444253203289346
output-code-21.txt vs output-code-34.txt: 1320/10043;Percent similarity is 13.143483023001096
output-code-21.txt vs output-code-35.txt: 1843/14276;Percent similarity is 12.909778649481648
output-code-21.txt vs output-code-36.txt: 466/3486;Percent similarity is 13.367756741250716
output-code-21.txt vs output-code-37.txt: 1296/9877;Percent similarity is 13.12139313556748
output-code-21.txt vs output-code-40.txt: 1874/14525;Percent similarity is 12.901893287435456
output-code-21.txt vs output-code-41.txt: 1569/11952;Percent similarity is 13.127510040160642
output-code-21.txt vs output-code-42.txt: 1896/14774;Percent similarity is 12.83335589549208
output-code-21.txt vs output-code-43.txt: 1559/11869;Percent similarity is 13.135057713370966
output-code-21.txt vs output-code-44.txt: 1577/12035;Percent similarity is 13.10344827586207
output-code-21.txt vs output-code-45.txt: 890/6557;Percent similarity is 13.573280463626658
output-code-21.txt vs output-code-46.txt: 878/6474;Percent similarity is 13.561940067964166
output-code-21.txt vs output-code-48.txt: 1147/8632;Percent similarity is 13.287766450417053
output-code-21.txt vs output-code-49.txt: 807/5976;Percent similarity is 13.50401606425703
output-code-21.txt vs output-code-50.txt: 1046/7885;Percent similarity is 13.265694356372858
output-code-21.txt vs output-code-51.txt: 283/2241;Percent similarity is 12.628290941543954
output-code-21.txt vs output-code-52.txt: 888/6557;Percent similarity is 13.542778709775813
output-code-21.txt vs output-code-53.txt: 1155/8715;Percent similarity is 13.253012048192772
output-code-21.txt vs output-code-54.txt: 1090/8217;Percent similarity is 13.265181939880735
output-code-21.txt vs output-code-55.txt: 1024/7719;Percent similarity is 13.265967094183184
output-code-21.txt vs output-code-56.txt: 460/3403;Percent similarity is 13.517484572436086
output-code-21.txt vs output-code-57.txt: 1410/10707;Percent similarity is 13.168954889324741
output-code-21.txt vs output-code-58.txt: 908/6723;Percent similarity is 13.505875353264912
output-code-21.txt vs output-code-60.txt: 622/4565;Percent similarity is 13.625410733844468
output-code-21.txt vs output-code-62.txt: 1120/8466;Percent similarity is 13.229388140798488
output-code-21.txt vs output-code-63.txt: 1024/7719;Percent similarity is 13.265967094183184
output-code-21.txt vs output-code-64.txt: 797/5893;Percent similarity is 13.524520617681995
output-code-21.txt vs output-code-65.txt: 1166/8798;Percent similarity is 13.253012048192772
output-code-21.txt vs output-code-67.txt: 1871/14525;Percent similarity is 12.881239242685025
output-code-21.txt vs output-code-68.txt: 3567/28054;Percent similarity is 12.714764382975691
output-code-21.txt vs output-code-69.txt: 83/747;Percent similarity is 11.11111111111111
output-code-21.txt vs output-code-70.txt: 1245/9462;Percent similarity is 13.157894736842104
output-code-21.txt vs output-code-71.txt: 1105/8383;Percent similarity is 13.18143862579029
output-code-21.txt vs output-code-72.txt: 527/3984;Percent similarity is 13.227911646586346
output-code-21.txt vs output-code-73.txt: 1728/13446;Percent similarity is 12.851405622489958
output-code-21.txt vs output-code-74.txt: 1027/7719;Percent similarity is 13.304832232154423
output-code-21.txt vs output-code-75.txt: 1208/9130;Percent similarity is 13.231106243154436
output-code-21.txt vs output-code-76.txt: 399/2988;Percent similarity is 13.353413654618473
output-code-21.txt vs output-code-77.txt: 434/3237;Percent similarity is 13.407476058078469
output-code-21.txt vs output-code-78.txt: 954/7138;Percent similarity is 13.365088260016812
output-code-21.txt vs output-code-79.txt: 1324/10043;Percent similarity is 13.183311759434432
output-code-21.txt vs output-code-80.txt: 1348/10292;Percent similarity is 13.097551496307814
output-code-21.txt vs output-code-82.txt: 877/6474;Percent similarity is 13.546493666975595
output-code-21.txt vs output-code-83.txt: 1844/14276;Percent similarity is 12.916783412720651
output-code-21.txt vs output-code-84.txt: 1195/9047;Percent similarity is 13.208798496739252
output-code-21.txt vs output-code-85.txt: 1107/8383;Percent similarity is 13.205296433257786
output-code-21.txt vs output-code-86.txt: 590/4399;Percent similarity is 13.412139122527847
output-code-21.txt vs output-code-87.txt: 991/7470;Percent similarity is 13.266398929049531
output-code-21.txt vs output-code-88.txt: 1340/10209;Percent similarity is 13.125673425408953
output-code-21.txt vs output-code-89.txt: 1827/14110;Percent similarity is 12.94826364280652
output-code-21.txt vs output-code-90.txt: 2037/15936;Percent similarity is 12.78237951807229
output-code-21.txt vs output-code-91.txt: 947/7055;Percent similarity is 13.423104181431608
output-code-21.txt vs output-code-92.txt: 2509/19671;Percent similarity is 12.754816735295613
output-code-21.txt vs output-code-93.txt: 1281/9794;Percent similarity is 13.0794363896263
output-code-21.txt vs output-code-94.txt: 1218/9213;Percent similarity is 13.220449365027678
output-code-21.txt vs output-code-95.txt: 1764/13695;Percent similarity is 12.880613362541075
output-code-21.txt vs output-code-96.txt: 1096/8300;Percent similarity is 13.204819277108435
output-code-21.txt vs output-code-97.txt: 1047/7885;Percent similarity is 13.27837666455295
output-code-21.txt vs output-code-98.txt: 828/6142;Percent similarity is 13.480950830348421
output-code-22.txt vs output-code-23.txt: 3417/26622;Percent similarity is 12.835249042145595
output-code-22.txt vs output-code-24.txt: 2206/16983;Percent similarity is 12.989460048283577
output-code-22.txt vs output-code-25.txt: 1477/11475;Percent similarity is 12.871459694989106
output-code-22.txt vs output-code-26.txt: 756/5967;Percent similarity is 12.669683257918551
output-code-22.txt vs output-code-27.txt: 1599/12393;Percent similarity is 12.902444928588718
output-code-22.txt vs output-code-28.txt: 2856/22032;Percent similarity is 12.962962962962962
output-code-22.txt vs output-code-29.txt: 2047/15759;Percent similarity is 12.989402880893458
output-code-22.txt vs output-code-31.txt: 1116/8721;Percent similarity is 12.796697626418988
output-code-22.txt vs output-code-32.txt: 2297/17748;Percent similarity is 12.94230335812486
output-code-22.txt vs output-code-33.txt: 1234/9639;Percent similarity is 12.802157900197116
output-code-22.txt vs output-code-34.txt: 2419/18513;Percent similarity is 13.066493815156916
output-code-22.txt vs output-code-35.txt: 3381/26316;Percent similarity is 12.847697218422253
output-code-22.txt vs output-code-36.txt: 812/6426;Percent similarity is 12.636165577342048
output-code-22.txt vs output-code-37.txt: 2378/18207;Percent similarity is 13.06091063876531
output-code-22.txt vs output-code-40.txt: 3437/26775;Percent similarity is 12.836601307189543
output-code-22.txt vs output-code-41.txt: 2863/22032;Percent similarity is 12.994734931009441
output-code-22.txt vs output-code-42.txt: 3484/27234;Percent similarity is 12.792832488800766
output-code-22.txt vs output-code-43.txt: 2836/21879;Percent similarity is 12.962201197495315
output-code-22.txt vs output-code-44.txt: 2880/22185;Percent similarity is 12.981744421906694
output-code-22.txt vs output-code-45.txt: 1557/12087;Percent similarity is 12.881608339538348
output-code-22.txt vs output-code-46.txt: 1540/11934;Percent similarity is 12.90430702195408
output-code-22.txt vs output-code-48.txt: 2080/15912;Percent similarity is 13.071895424836603
output-code-22.txt vs output-code-49.txt: 1412/11016;Percent similarity is 12.817719680464778
output-code-22.txt vs output-code-50.txt: 1896/14535;Percent similarity is 13.04437564499484
output-code-22.txt vs output-code-51.txt: 488/4131;Percent similarity is 11.813120309852335
output-code-22.txt vs output-code-52.txt: 1555/12087;Percent similarity is 12.865061636468933
output-code-22.txt vs output-code-53.txt: 2096/16065;Percent similarity is 13.04699657640834
output-code-22.txt vs output-code-54.txt: 1970/15147;Percent similarity is 13.005875750973791
output-code-22.txt vs output-code-55.txt: 1857/14229;Percent similarity is 13.050811722538477
output-code-22.txt vs output-code-56.txt: 795/6273;Percent similarity is 12.673362027737925
output-code-22.txt vs output-code-57.txt: 2575/19737;Percent similarity is 13.046562294168313
output-code-22.txt vs output-code-58.txt: 1598/12393;Percent similarity is 12.894375857338819
output-code-22.txt vs output-code-60.txt: 1092/8415;Percent similarity is 12.976827094474153
output-code-22.txt vs output-code-62.txt: 2033/15606;Percent similarity is 13.027040881712162
output-code-22.txt vs output-code-63.txt: 1856/14229;Percent similarity is 13.043783821772436
output-code-22.txt vs output-code-64.txt: 1392/10863;Percent similarity is 12.814139740403204
output-code-22.txt vs output-code-65.txt: 2110/16218;Percent similarity is 13.010235540757185
